GRANULE_NAME,BYTE_SIZE,ORBIT_ID,START_DATE,STOP_DATE,FRAC_SEC_START,FRAC_SEC_STOP,START_LAT,START_LON,STOP_LAT,STOP_LON,ASCENDING_NODAL_CROSSING,AREAS,FLASHES,GROUPS,EVENTS,IMAGES,ONE_SECOND,QA_ALERT_SUM_WARNINGS,QA_ALERT_SUM_FATAL,QA_INSTRUMENT_ERROR_WARNINGS,QA_INSTRUMENT_ERROR_FATAL,QA_PLATFORM_ERROR_WARNINGS,QA_PLATFORM_ERROR_FATAL,QA_EXTERNAL_ERROR_WARNINGS,QA_EXTERNAL_ERROR_FATAL,QA_PROCESSING_ERROR_WARNINGS,QA_PROCESSING_ERROR_FATAL,DS_SHORT_NAME,BROWSE_IMAGE_FILE,BROWSE_AVAIL,SUPER_GRANULE_NAME,PACKAGE,GRANULE_COMMENTS,PRE_PKG,STORAGE_MEDIUM,ENTERED,PROJ_NAME,ARCHIVE_SIZE,PATH,LASTUPDATE,LASTUPDATE_APP
TRMM_LIS_SC.04.1_1998.186.hdf.tar.gz,23003001,,5-Jul-98,6-Jul-98,,,99.99,-15.5,99.99,-28.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.186.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.187.hdf.tar.gz,18730077,,6-Jul-98,7-Jul-98,,,99.99,-28.5,99.99,-41.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.187.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2009.342.hdf.tar.gz,16312485,,8-Dec-09,9-Dec-09,,,99.99,89,99.99,71.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.342.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.342.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.343.hdf.tar.gz,13748004,,9-Dec-09,10-Dec-09,,,99.99,71.5,99.99,77.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.343.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.343.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.344.hdf.tar.gz,17848143,,10-Dec-09,11-Dec-09,,,99.99,77.5,99.99,60.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.344.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.344.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.345.hdf.tar.gz,17491776,,11-Dec-09,12-Dec-09,,,99.99,60.5,99.99,66.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.345.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.345.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.346.hdf.tar.gz,15554413,,12-Dec-09,13-Dec-09,,,99.99,66.5,99.99,49,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.346.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.346.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.347.hdf.tar.gz,15057102,,13-Dec-09,14-Dec-09,,,99.99,49,99.99,55,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.347.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.347.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.348.hdf.tar.gz,17649758,,14-Dec-09,15-Dec-09,,,99.99,55,99.99,38,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.348.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.348.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.349.hdf.tar.gz,17267896,,15-Dec-09,16-Dec-09,,,99.99,38,99.99,20.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.349.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.349.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.350.hdf.tar.gz,16856670,,16-Dec-09,17-Dec-09,,,99.99,20.5,99.99,26.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.350.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.350.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.351.hdf.tar.gz,19097440,,17-Dec-09,18-Dec-09,,,99.99,26.5,99.99,9,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.351.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.351.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.352.hdf.tar.gz,21517148,,18-Dec-09,19-Dec-09,,,99.99,9,99.99,15.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.352.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.352.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.353.hdf.tar.gz,19330690,,19-Dec-09,20-Dec-09,,,99.99,15.5,99.99,-2,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.353.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.353.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.354.hdf.tar.gz,19731703,,20-Dec-09,21-Dec-09,,,99.99,-2,99.99,-19.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.354.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.354.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.355.hdf.tar.gz,15278823,,21-Dec-09,22-Dec-09,,,99.99,-19.5,99.99,-13.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.355.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.355.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.356.hdf.tar.gz,23541338,,22-Dec-09,23-Dec-09,,,99.99,-13.5,99.99,-30.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.356.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.356.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.357.hdf.tar.gz,19207033,,23-Dec-09,24-Dec-09,,,99.99,-30.5,99.99,-24.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.357.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.357.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.358.hdf.tar.gz,22421576,,24-Dec-09,25-Dec-09,,,99.99,-24.5,99.99,-42,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.358.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.358.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.359.hdf.tar.gz,20432074,,25-Dec-09,26-Dec-09,,,99.99,-42,99.99,-35.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.359.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.359.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.360.hdf.tar.gz,21654759,,26-Dec-09,27-Dec-09,,,99.99,-35.5,99.99,-53,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.360.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.360.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.361.hdf.tar.gz,20770997,,27-Dec-09,28-Dec-09,,,99.99,-53,99.99,-70.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.361.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.361.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.362.hdf.tar.gz,20234840,,28-Dec-09,29-Dec-09,,,99.99,-70.5,99.99,-64,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.362.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.362.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.363.hdf.tar.gz,19815944,,29-Dec-09,30-Dec-09,,,99.99,-64,99.99,-81.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.363.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.363.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.364.hdf.tar.gz,17067359,,30-Dec-09,31-Dec-09,,,99.99,-81.5,99.99,-75.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.364.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.364.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_2009.365.hdf.tar.gz,20478312,,31-Dec-09,1-Jan-10,,,99.99,-75.5,99.99,-92.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.365.gif,F,,,,N,DLT_GHRC,20-Feb-10,LIS,,2009/TRMM_LIS_SC.04.1_2009.365.hdf.tar.gz,20-Feb-10,META
TRMM_LIS_SC.04.1_1999.234.hdf.tar.gz,20897393,,22-Aug-99,23-Aug-99,,,99.99,2.5,99.99,-10.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.234.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.235.hdf.tar.gz,18816589,,23-Aug-99,24-Aug-99,,,99.99,-10.5,99.99,-0.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.235.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.236.hdf.tar.gz,23724617,,24-Aug-99,25-Aug-99,,,99.99,-0.5,99.99,-13.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.236.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.237.hdf.tar.gz,20448958,,25-Aug-99,26-Aug-99,,,99.99,-13.5,99.99,-27,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.237.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.238.hdf.tar.gz,22646648,,26-Aug-99,27-Aug-99,,,99.99,-27,99.99,-40,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.238.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.239.hdf.tar.gz,20091841,,27-Aug-99,28-Aug-99,,,99.99,-40,99.99,-53,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.239.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.240.hdf.tar.gz,19536778,,28-Aug-99,29-Aug-99,,,99.99,-53,99.99,-43,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.240.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.241.hdf.tar.gz,17678130,,29-Aug-99,30-Aug-99,,,99.99,-43,99.99,-56,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.241.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.242.hdf.tar.gz,20337988,,30-Aug-99,31-Aug-99,,,99.99,-56,99.99,-69,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.242.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.243.hdf.tar.gz,21511688,,31-Aug-99,1-Sep-99,,,99.99,-69,99.99,-82.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.243.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.244.hdf.tar.gz,20792476,,1-Sep-99,2-Sep-99,,,99.99,-82.5,99.99,-72,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.244.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.245.hdf.tar.gz,16724859,,2-Sep-99,3-Sep-99,,,99.99,-72,99.99,-85.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.245.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.246.hdf.tar.gz,16469945,,3-Sep-99,4-Sep-99,,,99.99,-85.5,99.99,-98.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.246.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.247.hdf.tar.gz,19046604,,4-Sep-99,5-Sep-99,,,99.99,-98.5,99.99,-111.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.247.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.248.hdf.tar.gz,17121277,,5-Sep-99,6-Sep-99,,,99.99,-111.5,99.99,-101.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.248.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.249.hdf.tar.gz,22356573,,6-Sep-99,7-Sep-99,,,99.99,-101.5,99.99,-114.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.249.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.250.hdf.tar.gz,21102783,,7-Sep-99,8-Sep-99,,,99.99,-114.5,99.99,-128,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.250.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.251.hdf.tar.gz,23897323,,8-Sep-99,9-Sep-99,,,99.99,-128,99.99,-141,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.251.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.252.hdf.tar.gz,20743970,,9-Sep-99,10-Sep-99,,,99.99,-141,99.99,-154,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.252.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.253.hdf.tar.gz,21642814,,10-Sep-99,11-Sep-99,,,99.99,-154,99.99,-144,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.253.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.254.hdf.tar.gz,21624460,,11-Sep-99,12-Sep-99,,,99.99,-144,99.99,-157,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.254.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.255.hdf.tar.gz,20456645,,12-Sep-99,13-Sep-99,,,99.99,-157,99.99,-170.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.255.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.256.hdf.tar.gz,22974830,,13-Sep-99,14-Sep-99,,,99.99,-170.5,99.99,176.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.256.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.257.hdf.tar.gz,21024667,,14-Sep-99,15-Sep-99,,,99.99,176.5,99.99,-173.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.257.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.258.hdf.tar.gz,24607550,,15-Sep-99,16-Sep-99,,,99.99,-173.5,99.99,173.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.258.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.094.hdf.tar.gz,17936985,,4-Apr-01,5-Apr-01,,,99.99,74.5,99.99,85,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.094.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.095.hdf.tar.gz,16625330,,5-Apr-01,6-Apr-01,,,99.99,85,99.99,71.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.095.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.096.hdf.tar.gz,14200807,,6-Apr-01,7-Apr-01,,,99.99,71.5,99.99,58.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.096.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.097.hdf.tar.gz,13977351,,7-Apr-01,8-Apr-01,,,99.99,58.5,99.99,45.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.097.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.098.hdf.tar.gz,14018481,,8-Apr-01,9-Apr-01,,,99.99,45.5,99.99,55.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.098.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.099.hdf.tar.gz,16738226,,9-Apr-01,10-Apr-01,,,99.99,55.5,99.99,42.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.099.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.100.hdf.tar.gz,18839055,,10-Apr-01,11-Apr-01,,,99.99,42.5,99.99,29,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.100.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.101.hdf.tar.gz,24511202,,11-Apr-01,12-Apr-01,,,99.99,29,99.99,16,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.101.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.102.hdf.tar.gz,16712695,,12-Apr-01,13-Apr-01,,,99.99,16,99.99,26,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.102.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.103.hdf.tar.gz,31375812,,13-Apr-01,14-Apr-01,,,99.99,26,99.99,13,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.103.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.104.hdf.tar.gz,26617285,,14-Apr-01,15-Apr-01,,,99.99,13,99.99,-0.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.104.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.105.hdf.tar.gz,23111743,,15-Apr-01,16-Apr-01,,,99.99,-0.5,99.99,-13.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.105.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.188.hdf.tar.gz,16029292,,7-Jul-98,8-Jul-98,,,99.99,-41.5,99.99,-55,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.188.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.008.hdf.tar.gz,21229638,,8-Jan-00,9-Jan-00,,,99.99,-1.5,99.99,-14.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.008.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.009.hdf.tar.gz,18618503,,9-Jan-00,10-Jan-00,,,99.99,-14.5,99.99,-4.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.009.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.010.hdf.tar.gz,23881745,,10-Jan-00,11-Jan-00,,,99.99,-4.5,99.99,-17.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.010.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.011.hdf.tar.gz,25346840,,11-Jan-00,12-Jan-00,,,99.99,-17.5,99.99,-31,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.011.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.012.hdf.tar.gz,20874354,,12-Jan-00,13-Jan-00,,,99.99,-31,99.99,-44,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.012.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.013.hdf.tar.gz,22235346,,13-Jan-00,14-Jan-00,,,99.99,-44,99.99,-34,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.013.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.014.hdf.tar.gz,23141425,,14-Jan-00,15-Jan-00,,,99.99,-34,99.99,-47,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.014.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.015.hdf.tar.gz,19798684,,15-Jan-00,16-Jan-00,,,99.99,-47,99.99,-60,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.015.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.016.hdf.tar.gz,20093290,,16-Jan-00,17-Jan-00,,,99.99,-60,99.99,-73.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.016.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.017.hdf.tar.gz,20042759,,17-Jan-00,18-Jan-00,,,99.99,-73.5,99.99,-86.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.017.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.018.hdf.tar.gz,18410478,,18-Jan-00,19-Jan-00,,,99.99,-86.5,99.99,-76.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.018.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.019.hdf.tar.gz,17434768,,19-Jan-00,20-Jan-00,,,99.99,-76.5,99.99,-89.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.019.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.020.hdf.tar.gz,20177002,,20-Jan-00,21-Jan-00,,,99.99,-89.5,99.99,-102.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.020.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.021.hdf.tar.gz,19322366,,21-Jan-00,22-Jan-00,,,99.99,-102.5,99.99,-115.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.021.hdf.tar.gz,24-Jun-09,META
